trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,8,0.5,0,0,-1.74272373e-06,4.08054815e-05,23.4148
0,8,0,0.5,0,5.24157254e-05,5.05812529e-05,0.965001
0,8,0,0,0,-2.20039089e-05,3.87545578e-05,1.76126
1,8,1,1,1,0.092791237,0.00222171684,0.0239432
1,8,1,0.775,0.775,0.0732204927,0.00242540536,0.0331247
1,8,1,0.55,0.55,0.0527178803,0.00147915579,0.028058
1,8,1,0.325,0.325,0.0308425304,0.00108969552,0.0353309
1,8,1,0.25,0.25,0.0234410404,0.000831836533,0.0354863
1,8,0.5,0.5,0.25,0.0248416015,0.000901185687,0.0362773
1,8,1,0.1,0.1,0.00999784952,0.000459599515,0.0459698
1,8,1,0,0,2.11042139e-05,4.39104019e-05,2.08065
1,8,0,1,0,0.000116559014,6.06574039e-05,0.520401
1,8,0.5,0,0,-3.06246756e-06,4.13126615e-05,13.49
1,8,0,0.5,0,3.37134696e-05,5.03184736e-05,1.49253
1,8,0,0,0,-3.76096531e-05,3.67799028e-05,0.977938
2,8,1,1,1,0.0938147408,0.00308198818,0.0328519
2,8,1,0.775,0.775,0.0729244243,0.00189967664,0.0260499
2,8,1,0.55,0.55,0.0527665526,0.00141778417,0.026869
2,8,1,0.325,0.325,0.0309112506,0.000988565402,0.0319808
2,8,1,0.25,0.25,0.0235527819,0.000831516094,0.0353044
2,8,0.5,0.5,0.25,0.0246214587,0.000819813842,0.0332967
2,8,1,0.1,0.1,0.0099775513,0.000433155449,0.043413
2,8,1,0,0,1.5007992e-05,4.7210772e-05,3.14571
3,8,1,1,1,0.0930327286,0.00214866503,0.0230958
3,8,1,0.775,0.775,0.0727866275,0.00194071031,0.026663
3,8,1,0.55,0.55,0.051885377,0.00137468285,0.0264946
3,8,1,0.325,0.325,0.0308041731,0.000941894945,0.0305769
3,8,1,0.1,0.1,0.0100029334,0.000440047051,0.0439918
4,8,1,1,1,0.0939753489,0.00220739391,0.0234891
5,8,1,1,1,0.0939333516,0.00357955983,0.0381074
